cod;nombre;pct_menores_18;pct_mayores_67;pct_migrantes;indice_fecundidad;renta_bruta_persona;pct_solteros;pct_casados;pct_divorciados;pct_cuenta_propia;pct_agricultura;pct_secundario;pct_directores;pct_cualificados;pct_primaria_inferior;pct_secundaria_2a;pct_superior;tasa_paro;tasa_empleo;tasa_actividad
08077;Esplugues de Llobregat;16,38;21,66;25,77;1,05;22926,0;36,08;47,79;8,14;14,16;0,12;16,12;39,58;48,01;13,96;24,42;37,81;7,45;66,1;53,39
08078;Espunyola, L';15,38;21,23;3,46;1,75;20183,0;31,96;54,79;5,94;38,93;21,37;20,61;36,07;60,66;13,22;22,03;38,33;5,15;77,71;60,99
08079;Estany, L';14,07;26,75;4,86;0,95;22046,0;36,21;47,7;8,62;28,02;6,04;25,27;41,28;46,51;9,47;19,78;41,23;2,08;82,1;54,24
08081;Fogars de Montclús;20,2;15,94;7,3;1,29;20125,0;41,5;45,15;9,71;35,37;4,8;20,09;38,91;50,68;5,62;29,98;40,75;6,84;74,47;62,17
08082;Fogars de la Selva;15,84;16,81;8,5;1,41;17876,0;34,18;52,07;7,79;18,22;1,17;32,36;26,57;58,83;11,28;26,83;25,68;12,21;61,59;55,74
08083;Folgueroles;18,03;16,22;4,38;0,94;24202,0;33,81;52,96;6,77;19,5;3,14;32,58;42,77;49,73;6,61;23,93;42,43;4,19;75,63;64,0
08084;Fonollosa;16,22;19,53;5,79;1,12;21465,0;33,28;53,1;7,93;20,47;4,01;30,98;35,23;54,15;11,31;23,14;36,35;8,67;71,97;59,43
08085;Font-rubí;16,18;20,45;18,11;1,02;20713,0;34,32;49,87;7,9;28,32;10,94;27,26;32,37;54,75;11,97;22,67;36,47;6,42;67,97;55,38
08086;Franqueses del Vallès, Les;19,14;13,76;18,73;1,05;19036,0;35,88;48,91;9,88;13,4;0,99;30,8;32,1;53,71;12,62;23,88;30,93;8,89;67,3;62,31
08087;Gallifa;12,98;22,92;14,04;1,7;30323,0;34,46;46,62;12,16;33,72;6,98;12,79;48,15;37,04;5,7;29,75;44,3;6,9;72,97;56,13
08088;Garriga, La;17,83;16,75;14,94;1,06;23764,0;35,22;47,86;10,37;17,44;0,59;22,7;44,49;46,37;9,26;25,53;41,69;5,94;71,06;60,94
08089;Gavà;17,43;17,12;19,34;1,06;21821,0;35,55;47,37;10,02;14,22;0,39;16,54;36,28;52,17;11,1;25,67;36,66;8,27;66,24;57,52
08090;Gaià;16,78;17,82;5,75;2,06;20662,0;31,97;52,38;9,52;33,33;10,34;37,93;36,25;53,75;8,67;23,33;38,67;10,99;71,05;61,07
08091;Gelida;18,41;14,35;16,99;1,29;20398,0;34,87;48,61;10,23;12,75;0,93;24,23;38,63;49,02;10,81;26,27;37,33;8,23;66,42;60,82
08092;Gironella;17,49;23,99;14,46;1,43;18025,0;29,19;53,07;7,76;17,68;2,94;35,41;33,83;55,73;16,69;20,45;28,82;8,47;67,78;51,64
08094;Granada, La;18,99;15,2;11,88;1,19;20627,0;36,59;48,4;8,89;15,91;3,53;27,91;36,72;51,37;7,56;24,93;36,96;7,14;71,86;63,38
08096;Granollers;16,44;17,49;26,33;1,16;20162,0;36,07;47,08;9,85;12,64;0,69;25,48;35,56;49,01;12,37;25,22;34,05;9,46;64,88;57,41
08097;Gualba;20,51;13,82;11,52;0,8;22146,0;36,33;48,22;10,8;17,31;2,05;26,92;41,95;46,28;7,08;25,58;41,54;6,72;69,88;62,62
08098;Sant Salvador de Guardiola;18,65;15,6;9,98;1,11;20357,0;34,98;49,81;9,24;17,82;1,09;31,34;31,33;57,06;10,72;25,76;33,11;8,45;63,8;58,63
08099;Guardiola de Berguedà;11,89;24,14;14,14;1,28;18486,0;33,91;44,84;11,3;21,23;1,4;27,09;30,37;59,03;12,95;19,25;31,86;11,64;60,98;49,88
08100;Gurb;18,46;17,36;6,14;1,35;30018,0;34,35;55,56;5,27;31,76;9,01;24,85;46,88;45,9;5,15;23,55;47,32;3,66;76,74;62,82
08101;Hospitalet de Llobregat, L';16,07;16,95;40,55;1,12;15975,0;39,47;44,76;8,23;10,21;0,21;15,73;25,6;54,06;18,42;24,98;27,36;8,84;60,03;54,21
08102;Igualada;17,73;18,63;20,64;1,25;19458,0;34,84;47,7;9,7;15,04;0,69;26,58;38,99;49,92;11,66;24,92;34,36;10,23;63,33;55,53
08103;Jorba;15,74;13,78;6,48;0,85;21742,0;37,91;46,21;10,01;20,41;2,52;24,08;42,24;50,6;6,1;23,86;43,0;7,34;69,31;64,85
08104;Llacuna, La;15,71;23,41;16,02;1,43;20013,0;33,29;48,29;10,0;27,11;8,21;29,35;35,71;55,82;9,67;23,89;36,83;10,68;70,45;53,87
08105;Llagosta, La;16,46;18,35;21,84;1,06;16435,0;34,11;49,24;8,95;10,55;0,23;29,27;21,95;58,7;17,83;23,4;20,99;10,61;63,24;56,13
08106;Llinars del Vallès;16,75;16,63;14,3;1,2;21469,0;36,27;46,96;9,84;15,82;0,73;27,16;35,29;52,05;10,16;24,12;36,63;8,71;68,27;61,06
08107;Lliçà d'Amunt;17,25;15,45;7,09;1,06;21050,0;33,75;52,72;8,04;17,57;0,32;29,48;32,51;56,0;10,06;25,65;33,36;7,97;69,34;62,57
08108;Lliçà de Vall;17,18;18,1;8,02;1,15;23946,0;32,59;53,45;7,84;20,53;0,38;29,23;35,14;54,5;10,23;29,96;32,69;7,24;71,31;60,13
08109;Lluçà;17,36;18,64;5,71;0,62;19375,0;34,85;49,79;8,3;32,89;18,12;20,81;35,17;55,86;7,76;22,45;41,22;4,58;82,02;62,96
08110;Malgrat de Mar;15,61;20,09;19,46;1,04;17652,0;34,13;46,42;10,88;16,85;1,84;22,03;30,03;57,07;13,55;24,43;27,05;10,16;56,69;48,77
08111;Malla;18,81;22,03;6,64;1,94;31096,0;34,5;51,53;4,8;37,31;19,4;23,88;46,56;43,51;4,29;24,89;46,78;1,37;86,23;62,93
08112;Manlleu;19,73;16,78;29,43;1,46;16540,0;31,83;53,73;7,5;13,96;2,1;40,2;24,49;56,2;18,2;21,75;22,51;12,65;61,09;55,27
08113;Manresa;17,95;18,28;28,35;1,22;18549,0;34,5;47,73;9,93;12,74;0,74;26,95;34,57;50,75;13,18;23,02;32,17;11,96;60,65;54,11
08114;Martorell;17,97;15,74;24,86;1,15;18233,0;36,2;48,03;9,24;9,08;0,63;28,62;28,18;53,52;16,01;24,53;26,09;9,38;62,01;56,78
08115;Martorelles;17,18;18,7;12,59;1,17;21040,0;33,3;49,99;9,03;14,09;0,05;33,2;33,59;52,8;13,08;23,77;30,27;10,18;66,8;57,39
08116;Masies de Roda, Les;17,23;20,69;9,89;1,36;21099,0;31,6;54,13;7,78;22,16;5,41;32,7;31,62;56,41;8,31;21,94;30,56;4,5;75,21;60,1
08117;Masies de Voltregà, Les;16,78;17,75;8,73;1,36;20730,0;33,37;53,1;6,59;15,56;4,66;40,5;28,2;56,2;11,87;22,75;29,58;6,75;73,04;61,51
08118;Masnou, El;15,8;19,09;17,73;1,1;24910,0;37,07;44,91;10,89;19,08;0,43;14,55;49,58;42,82;8,47;22,39;50,44;7,85;69,53;58,58
08119;Masquefa;17,92;13,74;11,4;1,2;19125,0;35,06;49,42;9,72;11,78;0,61;29,7;25,98;57,44;9,96;28,23;28,47;9,68;66,61;62,42
08120;Matadepera;20,21;16,78;7,64;1,37;37959,0;34,42;51,63;8,81;32,19;0,42;19,27;66,23;31,04;3,39;23,69;59,19;4,08;74,87;61,37
08121;Mataró;17,58;17,08;22,13;1,16;17714,0;36,09;47,19;9,85;13,91;1,3;22,26;33,16;53,32;15,32;22,11;29,62;10,82;64,25;57,33
08122;Mediona;17,99;16,82;13,7;1,14;17694,0;34,4;47,89;10,68;18,88;3,41;27,62;37,0;51,41;12,53;23,59;34,06;12,79;61,89;57,1
08123;Molins de Rei;17,75;16,75;13,02;1,13;23415,0;35,67;48,7;9,16;13,64;0,23;19,43;42,83;47,83;8,59;25,28;43,29;6,34;70,69;61,24
08124;Mollet del Vallès;16,19;17,06;21,62;1,02;18586,0;35,37;48,79;8,91;9,99;0,21;29,03;28,94;55,21;15,83;22,81;27,22;9,72;64,78;57,86
08125;Montcada i Reixac;18,71;14,87;20,78;1,28;17963,0;37,0;48,05;8,58;12,02;0,1;23,25;29,47;56,02;13,86;24,47;29,96;10,62;65,08;60,15
08126;Montgat;17,78;14,9;16,7;1,03;23254,0;37,41;46,69;10,24;17,38;0,2;15,11;43,17;49,32;8,33;25,52;44,39;7,42;69,57;62,74
08127;Monistrol de Montserrat;17,93;16,96;19,89;1,46;17889,0;36,21;44,92;11,01;10,98;0,71;26,25;28,94;57,05;10,33;23,93;29,93;9,01;66,67;58,7
08128;Monistrol de Calders;13,82;21,68;7,07;1,2;18074,0;35,9;44,95;10,71;15,43;1,48;33,53;29,19;57,14;12,22;22,68;28,42;13,83;66,26;55,95
08129;Muntanyola;18,11;15,49;6,86;1,32;25993,0;36,7;47,47;11,11;25,27;4,4;25,27;37,35;55,29;4,96;25,79;46,45;7,65;76,21;65,55
08130;Montclar;19,7;21,5;2,26;0,95;16566,0;28,3;58,49;1,89;44,83;31,03;25,86;33,93;57,14;10,0;21,82;40,0;1,72;71,25;53,21
08131;Montesquiu;18,76;19,89;16,06;1,52;17214,0;31,63;49,36;9,5;12,88;1,09;37,77;24,19;59,53;8,24;28,57;30,99;11,27;63,27;55,04
08132;Montmajor;16,22;25,44;9,55;1,01;18083,0;33,33;52,05;6,15;42,36;32,51;23,65;23,08;67,18;7,6;25,0;30,88;3,52;78,78;56,47
08133;Montmaneu;13,52;26,15;16,48;1,75;19171,0;24,54;57,06;11,66;25,53;9,57;14,89;33,33;56,67;11,05;29,28;34,25;2,17;81,82;51,69
08134;Figaró-Montmany;14,27;19,29;18,37;0,92;19886,0;38,14;42,68;10,49;16,61;0,55;22,51;31,36;50,3;11,48;26,89;37,8;9,24;70,8;59,5
08135;Montmeló;15,41;18,93;13,78;0,99;19375,0;34,61;49,35;9,15;10,1;0,2;30,99;30,02;53,73;15,41;24,5;29,41;8,78;68,34;57,99
08136;Montornès del Vallès;18,74;15,22;17,45;1,18;18227,0;34,6;50,4;8,55;11,07;0,52;33,61;26,41;56,95;14,99;23,54;26,18;10,32;66,44;60,52
08137;Montseny;17,31;18,5;11,11;1,29;26997,0;38,19;45,63;11,33;40,54;4,32;14,05;44,07;49,72;12,46;24,61;43,61;8,96;75,0;63,01
08138;Moià;16,15;17,21;19,17;1,14;19486,0;35,95;47,21;9,77;18,89;2,54;35,03;31,71;52,49;11,24;25,15;33,33;8,81;68,27;60,26
08139;Mura;14,36;20,77;4,27;0,32;24104,0;35,82;44,78;12,94;25,66;2,68;20,54;54,37;34,95;4,35;21,74;51,21;7,87;75,48;61,95
08140;Navarcles;15,62;21,32;11,07;1,17;20284,0;32,07;50,63;8,68;13,59;0,47;34,58;29,84;56,42;13,72;22,49;29,5;6,89;69,67;56,11
08141;Navàs;16,26;20,1;14,18;1,11;19151,0;32,23;51,57;7,56;17,75;2,45;37,96;31,3;55,3;13,72;19,96;31,88;9,8;66,97;56,39
08142;Nou de Berguedà, La;10,67;26,63;11,04;0,9;20526,0;34,23;52,35;8,72;30,99;8,45;18,31;34,78;57,97;6,62;26,49;41,72;6,76;66,35;49,33
08143;Òdena;19,06;16,21;9,4;1,1;18749,0;34,46;48,93;9,34;17,15;1,56;35,43;32,91;56,75;12,97;23,75;29,48;9,52;66,79;60,56
08144;Olvan;14,15;21,9;10,04;1,27;18344,0;32,44;50,7;7,54;25,97;6,49;30,13;25,83;63,61;9,84;21,4;31,73;9,6;65,2;53,31
08145;Olèrdola;18,12;15,18;11,84;1,28;21338,0;35,24;51,19;8,27;18,65;2,79;28,01;33,43;55,31;9,63;25,65;35,55;7,99;68,22;60,78
08146;Olesa de Bonesvalls;16,79;14,29;10,87;0,94;20872,0;35,71;50,52;8,36;18,34;0,4;27,58;30,36;60,82;9,74;26,21;34,34;7,93;67,0;61,4
08147;Olesa de Montserrat;18,14;15,76;14,98;1,11;19206,0;35,67;47,21;10,25;11,82;0,27;30,7;32,49;53,0;12,47;25,28;31,59;8,71;65,92;59,44
08148;Olivella;19,97;11,54;28,55;1,23;20272,0;35,65;50,64;9,74;23,33;0,86;19,11;38,58;52,13;7,7;26,55;43,29;10,0;60,4;57,96
08149;Olost;14,0;23,21;8,06;1,19;22921,0;31,81;52,33;7,2;19,76;7,22;30,41;32,62;54,55;10,79;21,21;34,33;5,54;77,03;57,87
08150;Orís;15,34;14,72;5,97;1,24;23391,0;40,4;49,83;5,39;29,0;8,5;28,0;33,51;55,5;5,26;27,96;43,42;8,21;78,19;68,77
08151;Oristà;14,35;26,19;7,37;1,63;20184,0;30,53;57,17;4,1;24,91;16,98;29,81;28,52;62,11;12,95;22,71;31,87;3,58;80,78;56,02
08152;Orpí;19,77;15,45;5,11;1,26;21115,0;42,86;44,9;4,76;22,67;5,33;24,0;40,58;55,07;6,04;28,86;38,26;8,42;76,32;63,76
08153;Òrrius;18,57;15,04;6,27;1,22;22474,0;37,5;48,48;9,76;26,42;1,48;21,73;50,13;44,83;4,3;26,96;49,33;7,48;75,84;65,92
08154;Pacs del Penedès;17,84;18,37;10,49;1,06;29945,0;32,39;52,52;9,42;24,2;3,7;30,37;45,97;44,16;10,2;23,88;44,15;8,94;70,86;59,42
08155;Palafolls;18,31;13,89;10,84;1,01;17701,0;37,5;45,65;11,11;16,37;2,24;25,05;27,42;59,72;9,87;24,78;26,61;9,03;64,23;59,66
08156;Palau-solità i Plegamans;17,22;17,24;11,33;1,01;22045,0;34,5;50,06;8,85;18,69;0,36;27,13;36,74;52,35;9,13;31,0;36,56;7,37;70,66;60,58
08157;Pallejà;18,33;15,61;10,97;1,12;23263,0;35,66;48,59;9,18;14,75;0,2;23,7;38,83;51,67;10,0;24,86;39,81;6,38;68,75;60,5
08158;Papiol, El;18,01;15,5;14,1;1,16;21981,0;35,9;49,53;8,47;16,84;1,27;22,22;38,54;51,13;8,94;27,18;38,12;6,68;71,93;63,12
08159;Parets del Vallès;17,18;16,2;11,5;0,99;20965,0;34,81;50,13;9,03;12,09;0,22;30,17;34,67;52,16;11,31;24,88;34,31;7,65;70,35;61,56
08160;Perafita;16,3;22,31;11,78;1,59;20868,0;32,13;52,91;5,26;25,13;9,55;32,16;28,8;60,73;9,6;21,6;36,53;7,76;80,75;62,2
08161;Piera;17,88;15,08;14,67;1,28;17511,0;35,53;48,41;9,55;13,24;1,3;31,47;23,88;58,55;11,74;26,97;25,75;11,18;63,48;59,3
08162;Hostalets de Pierola, Els;18,42;12,03;12,38;1,08;19587,0;38,04;45,18;11,36;14,98;1,47;28,96;28,87;55,34;10,49;27,07;31,75;10,09;65,26;63,55
08163;Pineda de Mar;15,68;20,31;24,06;1,13;16664,0;34,55;46,52;11,04;17,07;1,76;21,58;27,66;58,0;15,96;23,69;24,75;12,58;55,01;48,45
08164;Pla del Penedès, El;19,99;15,1;14,73;1,34;18547,0;36,27;47,31;10,2;14,36;7,34;28,06;31,5;51,29;11,71;25,56;31,01;7,88;68,36;62,27
08165;Pobla de Claramunt, La;18,1;17,65;9,74;1,3;19635,0;35,85;48,99;8,64;14,37;0,29;36,54;28,98;58,16;10,72;25,57;30,09;8,26;70,21;59,92
08166;Pobla de Lillet, La;10,6;32,28;12,12;0,88;19336,0;34,07;46,27;6,1;24,39;4,63;28,05;35,53;53,55;18,47;18,77;29,0;8,58;64,7;43,01
08167;Polinyà;20,13;11,35;10,55;0,96;19319,0;35,63;49,14;10,75;12,01;0,28;36,43;25,82;58,59;9,21;27,07;27,78;8,49;70,1;67,12
08168;Pontons;10,29;19,15;19,22;0,55;16054,0;35,63;48,28;11,03;18,66;4,78;28,23;29,35;55,22;9,29;31,53;25,7;16,05;56,98;52,94
08169;Prat de Llobregat, El;16,94;18,72;16,69;1,19;19273,0;35,8;47,8;8,64;9,43;0,26;16,37;29,16;54,56;13,73;24,28;30,35;8,78;67,6;57,49
08170;Prats de Rei, Els;15,55;21,92;6,33;1,27;19817,0;34,71;50,33;6,94;24,48;14,94;32,37;33,77;56,71;17,15;20,71;28,87;6,88;68,05;51,78
08171;Prats de Lluçanès;15,51;22,36;14,79;1,38;19870,0;29,54;53,75;7,24;19,58;5,02;33,33;31,44;55,52;14,09;22,22;29,12;6,83;72,09;56,79
08172;Premià de Mar;16,12;19,56;21,99;1,03;20715,0;35,48;46,78;9,87;14,99;1,85;15,91;40,32;48,06;12,1;23,82;38,88;9,04;66,8;56,72
08174;Puigdàlber;22,42;14,62;12,08;1,47;19010,0;29,05;57,88;7,26;20,3;4,14;27,82;34,82;52,23;7,65;22,74;34,0;8,22;70,63;62,04
08175;Puig-reig;15,22;23,71;16,39;1,32;18840,0;31,75;49,32;8,74;19,3;2,66;34,89;33,98;55,44;17,13;21,77;31,28;8,25;64,18;50,35
08176;Pujalt;14,63;24,59;11,22;0,78;23375,0;31,43;53,14;5,14;45,63;33,98;23,3;36,17;57,45;5,95;32,97;38,92;1,9;83,74;57,69
08178;Rajadell;16,05;17,93;6,35;1,39;26693,0;35,11;50,1;9,86;22,68;4,81;30,24;38,41;54,71;7,93;23,6;41,97;6,99;76,69;64,01
08179;Rellinars;16,94;14,27;7,33;1,18;20693,0;35,29;50,26;10,03;18,53;0,65;24,78;36,45;51,71;5,59;27,19;36,98;8,43;73,2;65,13
08180;Ripollet;18,29;14,71;19,66;1,05;17494,0;35,98;48,72;8,99;11,39;0,16;27,13;28,76;56,38;13,08;23,87;28,24;10,01;65,17;60,4
08181;Roca del Vallès, La;17,5;15,8;8,74;1,12;24245,0;35,37;48,68;10,04;17,8;0,98;26,72;39,52;50,83;9,86;24,7;38,64;7,09;71,56;62,81
08182;Pont de Vilomara i Rocafort, El;18,56;16,24;9,9;1,19;17333,0;33,48;49,28;10,56;11,96;0,33;37,88;23,51;59,17;11,8;24,46;22,92;10,41;67,85;61,05
08183;Roda de Ter;18,96;16,23;20,28;1,53;18682,0;33,49;52,0;7,53;14,77;1,7;39,6;26,77;59,15;13,92;22,55;26,19;7,2;69,69;59,84
08184;Rubí;17,97;15,18;23,51;1,08;18078,0;36,76;47,55;9,69;11,86;0,21;27,11;30,04;54,1;11,48;25,75;31,46;9,85;64,47;59,35
08185;Rubió;13,07;20,53;7,02;1,17;19801,0;39,81;50,49;4,37;38,14;16,1;16,95;43,24;46,85;10,38;24,53;42,45;7,03;78,81;60,95
08187;Sabadell;17,64;17,29;20,87;1,19;19329,0;36,36;46,78;9,71;12,75;0,23;22,75;35,46;51,27;13,54;23,91;32,65;9,97;64,65;57,48
08188;Sagàs;16,73;17,39;3,27;1,58;22189,0;40,94;44,09;9,45;32,88;27,4;21,92;47,06;44,12;4,55;17,42;48,48;3,7;75,73;62,31
08189;Sant Pere Sallavinera;23,28;20,79;9,6;1,65;25529,0;28,35;58,27;7,09;23,19;17,39;34,78;35,94;53,12;8,59;22,66;46,88;0,0;73,0;57,48
08190;Saldes;9,77;28,5;7,64;1,71;25619,0;35,06;50,92;7,01;37,6;6,4;20,8;34,43;56,56;9,39;27,8;37,91;9,03;74,01;52,17
08191;Sallent;15,8;22,49;13,23;1,19;18953,0;33,22;48,2;8,79;12,32;1,37;35,6;30,12;55,42;11,28;23,18;27,84;9,37;64,83;52,28
08192;Santpedor;19,0;18,02;7,64;1,05;22590,0;31,9;51,38;9,78;14,84;0,95;31,86;41,08;48,73;9,93;22,82;38,3;5,67;72,59;60,16
08193;Sant Iscle de Vallalta;18,39;14,21;12,89;1,25;20572,0;35,49;46,64;12,0;19,39;2,42;23,64;38,61;49,27;7,93;25,24;38,22;7,87;67,09;61,43
08194;Sant Adrià de Besòs;18,1;15,76;25,6;1,3;15977,0;39,73;44,5;8,3;12,33;0,12;16,8;26,47;57,42;15,95;27,88;27,21;13,09;60,08;56,18
08195;Sant Agustí de Lluçanès;19,06;20,0;4,72;3,5;21394,0;37,08;48,31;6,74;45,76;23,73;23,73;28,07;63,16;6,74;13,48;42,7;6,67;88,89;67,42
08196;Sant Andreu de la Barca;18,23;15,52;16,62;0,97;19210,0;34,58;49,48;9,19;9,54;0,2;28,94;28,15;56,77;13,98;25,25;28,42;8,22;67,74;60,58
08197;Sant Andreu de Llavaneres;17,19;17,27;18,88;1,09;27284,0;35,07;47,0;11,94;26,38;1,15;14,21;50,84;42,17;7,01;27,37;48,6;6,83;67,01;56,45
08198;Sant Antoni de Vilamajor;18,85;15,25;10,5;1,3;23131,0;34,99;49,32;9,35;19,65;1,36;23,42;41,36;48,92;9,21;26,71;41,31;8,7;69,86;62,27
08199;Sant Bartomeu del Grau;19,53;19,85;18,69;1,62;19297,0;32,75;54,94;5,95;18,13;10,1;30,57;32,79;50,95;12,55;20,18;30,01;9,09;70,8;57,52
08200;Sant Boi de Llobregat;16,66;18,35;17,61;1,09;18712,0;35,22;48,04;9,13;10,54;0,35;20,09;29,94;56,46;13,95;25,12;30,58;8,78;66,63;57,41
08201;Sant Boi de Lluçanès;10,7;30,8;14,17;0,55;21322,0;36,31;40,37;10,95;21,43;5,1;31,63;27,08;61,98;16,22;19,66;29,01;5,14;58,67;41,23
08202;Sant Celoni;17,27;16,82;18,71;1,05;19342,0;35,38;47,87;9,63;13,76;0,91;32,32;32,74;52,8;12,32;23,64;32,3;9,7;65,12;58,44
08203;Sant Cebrià de Vallalta;18,37;13,65;16,78;1,3;21106,0;35,89;47,66;11,74;24,2;1,62;22,29;37,79;53,71;7,29;25,39;39,88;8,71;65,82;60,51
08204;Sant Climent de Llobregat;19,51;13,43;7,07;1,14;22030,0;35,47;51,17;8,72;15,18;1,22;19,78;38,56;52,51;9,31;25,98;40,18;6,51;73,66;65,84
08205;Sant Cugat del Vallès;21,11;14,16;22,0;1,3;34785,0;37,75;48,62;8,79;20,19;0,17;13,08;64,9;29,81;5,06;19,45;63,43;4,97;69,8;60,16
08206;Sant Cugat Sesgarrigues;19,56;17,61;10,32;1,59;20411,0;30,95;56,07;5,1;20,89;4,64;30,38;38,74;47,3;11,66;24,36;37,06;4,84;73,61;61,21
08207;Sant Esteve de Palautordera;19,57;14,16;11,97;1,25;23802,0;39,72;45,37;9,86;25,8;1,11;21,14;49,45;44,32;6,13;23,74;51,44;6,32;70,81;62,96
08208;Sant Esteve Sesrovires;17,08;15,58;12,91;1,18;25172,0;35,99;49,09;8,78;14,89;0,59;27,66;41,28;48,09;10,66;25,22;41,09;5,88;69,86;61,13
08209;Sant Fost de Campsentelles;16,56;19,37;9,26;1,16;23350,0;33,28;51,56;7,37;21,29;0,24;24,84;37,57;53,77;12,57;25,93;35,61;7,61;68,76;58,16
08210;Sant Feliu de Codines;16,86;14,66;17,92;1,0;19852,0;37,9;44,99;10,99;16,64;0,89;28,04;35,74;49,98;9,81;25,01;36,55;8,75;67,56;62,92
08211;Sant Feliu de Llobregat;16,8;18,59;16,36;1,08;22240,0;35,12;49,45;8,47;12,03;0,27;19,67;40,86;48,65;11,86;23,77;37,76;6,82;69,52;58,33
08212;Sant Feliu Sasserra;14,86;26,31;9,78;0,8;20169,0;30,51;55,37;4,9;26,69;8,54;39,15;34,93;52,57;14,96;16,79;32,48;7,72;75,55;54,78
08213;Sant Fruitós de Bages;18,92;15,62;10,4;1,17;23328,0;33,3;49,96;10,42;17,99;0,85;30,9;34,34;52,96;9,61;24,8;34,36;6,43;71,15;62,29
08214;Vilassar de Dalt;16,66;19,03;12,27;1,06;25300,0;35,74;48,63;9,13;22,47;1,15;19,11;46,92;44,31;10,01;23,42;43,35;6,96;68,81;57,54
08215;Sant Hipòlit de Voltregà;16,91;16,72;15,62;1,1;20194,0;36,49;47,3;8,27;15,82;4,0;41,39;28,56;55,71;12,3;22,28;29,96;6,76;72,39;61,46
08217;Sant Joan Despí;17,44;17,08;18,07;1,15;23328,0;35,31;49,81;8,5;12,38;0,16;18,5;42,33;47,61;11,24;22,76;41,98;6,63;69,55;60,33
08218;Sant Joan de Vilatorrada;17,23;18,71;12,51;1,08;18979,0;32,31;51,34;8,89;12,98;0,75;36,34;27,73;58,77;15,42;23,97;27,24;8,28;67,68;57,65
08219;Vilassar de Mar;16,87;19,9;13,58;1,08;26152,0;34,74;47,35;10,63;19,51;1,16;14,15;52,02;41,69;7,8;23,73;49,31;6,46;71,17;57,85
08220;Sant Julià de Vilatorta;17,53;17,39;7,82;1,05;26833,0;34,09;53,0;6,95;21,78;1,82;28,16;45,7;46,27;8,14;23,47;44,86;4,14;76,27;63,07
08221;Sant Just Desvern;21,63;16,32;19,5;1,48;35405,0;35,26;49,86;8,91;20,7;0,18;14,98;61,01;34,07;7,07;19,18;61,52;4,88;72,03;60,64
08222;Sant Llorenç d'Hortons;18,37;15,14;10,03;1,33;21285,0;36,75;49,2;7,82;15,21;3,5;25,96;37,47;51,05;10,36;26,79;38,09;7,48;71,45;62,99
08223;Sant Llorenç Savall;16,14;20,56;10,65;1,22;18633,0;33,89;47,3;10,86;17,89;0,63;27,19;29,84;56,72;9,48;27,37;27,95;8,56;68,48;55,72
08224;Sant Martí de Centelles;16,42;14,26;17,84;0,99;18428,0;41,72;40,85;12,29;16,18;3,41;28,28;29,13;54,17;8,23;26,43;33,09;9,84;68,13;62,83
08225;Sant Martí d'Albars;20,0;24,3;0,74;2,5;21574,0;30,09;54,87;8,85;28,07;22,81;24,56;35,71;58,93;9,73;18,58;46,02;4,35;88,0;61,06
08226;Sant Martí de Tous;20,27;16,74;4,96;1,23;20890,0;33,75;52,76;7,76;20,54;3,57;23,77;47,07;46,52;7,92;21,32;45,19;6,4;71,01;61,58
08227;Sant Martí Sarroca;17,41;17,55;13,72;1,24;18461,0;34,41;48,68;9,83;21,61;8,0;28,48;29,29;58,04;12,37;23,71;30,36;7,81;68,25;59,64
08228;Sant Martí Sesgueioles;12,18;19,6;4,82;1,2;19264,0;35,35;50,32;6,05;23,4;6,38;36,17;33,7;54,35;5,57;29,41;31,27;4,04;78,84;61,88
08229;Sant Mateu de Bages;14,88;27,59;7,03;1,87;22988,0;34,37;47,71;7,13;35,82;16,42;23,88;32,56;57,36;6,74;19,33;36,35;6,42;75,68;52,76
08230;Premià de Dalt;18,04;18,13;14,85;1,13;27371,0;34,5;50,55;9,11;23,43;1,86;15,93;48,91;42,16;9,51;22,64;46,41;7,36;70,08;58,59
08231;Sant Pere de Ribes;17,86;15,32;23,91;1,13;20029,0;37,06;46,64;10,16;18,03;0,85;18,23;35,37;53,48;11,55;22,81;36,29;10,08;62,38;57,48
08232;Sant Pere de Riudebitlles;17,05;19,36;11,15;1,05;19678,0;34,71;47,46;9,6;16,76;3,06;38,98;32,15;54,07;14,37;21,79;28,04;8,05;67,57;57,92
08233;Sant Pere de Torelló;17,36;20,11;13,08;1,35;19778,0;33,79;50,57;7,68;18,11;2,74;48,26;30,59;54,72;12,13;23,46;31,48;8,11;71,85;58,5
08234;Sant Pere de Vilamajor;17,53;13,94;11,09;1,12;21553,0;35,68;50,1;8,62;21,08;1,01;25,33;40,44;50,91;7,33;27,26;42,7;8,09;68,34;63,95
08235;Sant Pol de Mar;15,73;20,15;19,21;1,01;25459,0;35,94;46,32;11,01;24,27;0,89;15,73;54,48;39,51;7,47;25,07;49,16;7,36;65,0;53,17
08236;Sant Quintí de Mediona;18,59;15,93;20,93;1,4;16268,0;35,97;46,52;9,79;14,02;3,96;37,8;28,91;55,43;16,2;22,71;25,51;11,76;61,12;57,59
08237;Sant Quirze de Besora;15,07;23,33;13,87;0,97;20790,0;33,78;49,86;6,88;16,51;4,0;41,01;28,92;55,2;15,27;23,47;28,35;8,28;69,43;55,01
08238;Sant Quirze del Vallès;19,02;16,35;9,87;1,01;29394,0;33,9;51,5;9,18;19,77;0,16;19,03;53,51;40,72;6,18;24,76;50,55;6,12;71,55;61,05
